"","ensembl_gene_id","res","Identifier"
"6961","ENSG00000103245","NotSig","NM_001304799"
"6962","ENSG00000170631","NotSig","NM_001029976"
"6963","ENSG00000129484","NotSig","NM_001042618"
"6964","ENSG00000159208","NotSig","NM_001300838"
"6965","ENSG00000155090","NotSig","NM_001032282"
"6966","ENSG00000162928","NotSig","NM_002618"
"6967","ENSG00000198015","NotSig","NM_014050"
"6968","ENSG00000148660","NotSig","NM_001204492"
"6969","ENSG00000164506","NotSig","NM_001127715"
"6970","ENSG00000070404","NotSig","NM_005860"
"6971","ENSG00000196465","NotSig","NM_001199629"
"6972","ENSG00000119778","NotSig","NM_001242338"
"6973","ENSG00000136143","NotSig","NM_003850"
"6974","ENSG00000124782","NotSig","NM_001003698"
"6975","ENSG00000087502","NotSig","NM_016570"
"6976","ENSG00000105583","NotSig","NM_016145"
"6977","ENSG00000189114","NotSig","NM_212550"
"6978","ENSG00000178700","NotSig","NM_001195643"
"6979","ENSG00000113569","NotSig","NM_001278312"
"6980","ENSG00000072571","NotSig","NM_001142556"
"6981","ENSG00000185220","NotSig","NM_001017434"
"6982","ENSG00000174684","NotSig","NM_006876"
"6983","ENSG00000144959","NotSig","NM_001146276"
"6984","ENSG00000118363","NotSig","NM_014752"
"6985","ENSG00000196636","NotSig","NM_020186"
"6986","ENSG00000135372","NotSig","NM_001144030"
"6987","ENSG00000179476","NotSig","NM_001017923"
"6988","ENSG00000072694","NotSig","NM_001002273"
"6989","ENSG00000051523","NotSig","NM_000101"
"6990","ENSG00000176155","NotSig","NM_001316321"
"6991","ENSG00000196199","NotSig","NM_017520"
"6992","ENSG00000171469","NotSig","NM_001330365"
"6993","ENSG00000139625","NotSig","NM_001193511"
"6994","ENSG00000105649","NotSig","NM_002866"
"6995","ENSG00000004487","NotSig","NM_001009999"
"6996","ENSG00000183049","NotSig","NM_001351032"
"6997","ENSG00000134697","NotSig","NM_001323623"
"6998","ENSG00000166454","NotSig","NM_001300728"
"6999","ENSG00000163510","NotSig","NM_001376029"
"7000","ENSG00000116062","NotSig","NM_000179"
"7001","ENSG00000134825","NotSig","NM_014206"
"7002","ENSG00000171502","NotSig","NM_001349955"
"7003","ENSG00000137710","NotSig","NM_001260492"
"7004","ENSG00000119401","NotSig","NM_001099679"
"7005","ENSG00000114742","NotSig","NM_001303402"
"7006","ENSG00000116497","NotSig","NM_001017406"
"7007","ENSG00000204604","NotSig","NM_001008801"
"7008","ENSG00000115107","NotSig","NM_001008410"
"7009","ENSG00000175581","NotSig","NM_001030046"
"7010","ENSG00000100393","NotSig","NM_001362843"
"7011","ENSG00000067646","NotSig","NM_001145275"
"7012","ENSG00000110328","NotSig","NM_001363464"
"7013","ENSG00000275035","NotSig","NM_001304957"
"7014","ENSG00000198846","NotSig","NM_014729"
"7015","ENSG00000173950","NotSig","NM_001308069"
"7016","ENSG00000278644","NotSig","NM_001369614"
"7017","ENSG00000233841","NotSig","NM_001243042"
"7018","ENSG00000168763","NotSig","NM_017623"
"7019","ENSG00000134910","NotSig","NM_001278503"
"7020","ENSG00000136379","NotSig","NM_021214"
"7021","ENSG00000062822","NotSig","NM_001256849"
"7022","ENSG00000170145","NotSig","NM_015191"
"7023","ENSG00000174483","NotSig","NM_024649"
"7024","ENSG00000206376","NotSig","NM_001289413"
"7025","ENSG00000197312","NotSig","NM_032341"
"7026","ENSG00000137731","NotSig","NM_001127489"
"7027","ENSG00000107560","NotSig","NM_001330167"
"7028","ENSG00000125107","NotSig","NM_001265612"
"7029","ENSG00000126602","NotSig","NM_001272049"
"7030","ENSG00000100292","NotSig","NM_002133"
"7031","ENSG00000163820","NotSig","NM_001386421"
"7032","ENSG00000185414","NotSig","NM_016503"
"7033","ENSG00000162194","NotSig","NM_001367940"
"7034","ENSG00000170191","NotSig","NM_152667"
"7035","ENSG00000233890","NotSig","NM_001077511"
"7036","ENSG00000164111","NotSig","NM_001154"
"7037","ENSG00000138867","NotSig","NM_001284251"
"7038","ENSG00000106829","NotSig","NM_001282748"
"7039","ENSG00000184574","NotSig","NM_001142961"
"7040","ENSG00000157869","NotSig","NM_001017979"
"7041","ENSG00000167476","NotSig","NM_144616"
"7042","ENSG00000136010","NotSig","NM_001034173"
"7043","ENSG00000278787","NotSig","NM_001100417"
"7044","ENSG00000188295","NotSig","NM_001142572"
"7045","ENSG00000275118","NotSig","NM_001146056"
"7046","ENSG00000081721","NotSig","NM_007240"
"7047","ENSG00000262634","NotSig","NM_001039535"
"7048","ENSG00000278741","NotSig","NM_001092"
"7049","ENSG00000164284","NotSig","NM_152407"
"7050","ENSG00000123179","NotSig","NM_001278636"
"7051","ENSG00000234745","NotSig","NM_005514"
"7052","ENSG00000113273","NotSig","NM_000046"
"7053","ENSG00000116874","NotSig","NM_001378226"
"7054","ENSG00000158483","NotSig","NM_001099653"
"7055","ENSG00000185088","NotSig","NM_015920"
"7056","ENSG00000029153","NotSig","NM_001248002"
"7057","ENSG00000188282","NotSig","NM_198483"
"7058","ENSG00000198879","NotSig","NM_001018039"
"7059","ENSG00000143190","NotSig","NM_001198783"
"7060","ENSG00000162385","NotSig","NM_002370"
"7061","ENSG00000115839","NotSig","NM_001172435"
"7062","ENSG00000132740","NotSig","NM_002180"
"7063","ENSG00000003509","NotSig","NM_001083946"
"7064","ENSG00000163608","NotSig","NM_001025072"
"7065","ENSG00000130150","NotSig","NM_001177475"
"7066","ENSG00000170185","NotSig","NM_001290325"
"7067","ENSG00000163362","NotSig","NM_001142569"
"7068","ENSG00000175395","NotSig","NM_001329647"
"7069","ENSG00000144674","NotSig","NM_001172713"
"7070","ENSG00000167716","NotSig","NM_001163673"
"7071","ENSG00000198298","NotSig","NM_001318140"
"7072","ENSG00000164010","NotSig","NM_001017922"
"7073","ENSG00000007545","NotSig","NM_020825"
"7074","ENSG00000183426","NotSig","NM_006985"
"7075","ENSG00000015153","NotSig","NM_001012424"
"7076","ENSG00000106351","NotSig","NM_006076"
"7077","ENSG00000133193","NotSig","NM_001098832"
"7078","ENSG00000134852","NotSig","NM_001267843"
"7079","ENSG00000030419","NotSig","NM_001079526"
"7080","ENSG00000139637","NotSig","NM_021640"
"7081","ENSG00000072958","NotSig","NM_001130524"
"7082","ENSG00000059691","NotSig","NM_001363341"
"7083","ENSG00000161960","NotSig","NM_001204510"
"7084","ENSG00000105618","NotSig","NM_015629"
"7085","ENSG00000281813","NotSig","NM_001256468"
"7086","ENSG00000120526","NotSig","NM_001128211"
"7087","ENSG00000100034","NotSig","NM_001410836"
"7088","ENSG00000170364","NotSig","NM_001243723"
"7089","ENSG00000145476","NotSig","NM_207352"
"7090","ENSG00000117155","NotSig","NM_001166293"
"7091","ENSG00000100554","NotSig","NM_015994"
"7092","ENSG00000133704","NotSig","NM_001190995"
"7093","ENSG00000163026","NotSig","NM_001142319"
"7094","ENSG00000168172","NotSig","NM_032410"
"7095","ENSG00000008710","NotSig","NM_000296"
"7096","ENSG00000135776","NotSig","NM_012089"
"7097","ENSG00000013288","NotSig","NM_001292038"
"7098","ENSG00000145781","NotSig","NM_001308080"
"7099","ENSG00000140368","NotSig","NM_001321135"
"7100","ENSG00000143761","NotSig","NM_001024226"
"7101","ENSG00000174405","NotSig","NM_001098268"
"7102","ENSG00000250151","NotSig","NM_001198793"
"7103","ENSG00000127527","NotSig","NM_001258374"
"7104","ENSG00000167562","NotSig","NM_001172655"
"7105","ENSG00000167378","NotSig","NM_001007561"
"7106","ENSG00000064932","NotSig","NM_001100122"
"7107","ENSG00000011275","NotSig","NM_001377156"
"7108","ENSG00000010072","NotSig","NM_001010984"
"7109","ENSG00000179630","NotSig","NM_001128303"
"7110","ENSG00000141219","NotSig","NM_001100621"
"7111","ENSG00000170832","NotSig","NM_032582"
"7112","ENSG00000152464","NotSig","NM_001097590"
"7113","ENSG00000235173","NotSig","NM_016458"
"7114","ENSG00000108021","NotSig","NM_001321783"
"7115","ENSG00000100031","NotSig","NM_001032364"
"7116","ENSG00000174165","NotSig","NM_001348571"
"7117","ENSG00000147121","NotSig","NM_001129898"
"7118","ENSG00000171867","NotSig","NM_000311"
"7119","ENSG00000130830","NotSig","NM_001166460"
"7120","ENSG00000198888","NotSig","YP_003024026"
"7121","ENSG00000226826","NotSig","NM_002121"
"7122","ENSG00000275779","NotSig","NM_001270766"
"7123","ENSG00000183617","NotSig","NM_172251"
"7124","ENSG00000134987","NotSig","NM_139281"
"7125","ENSG00000177459","NotSig","NM_001170806"
"7126","ENSG00000125651","NotSig","NM_002096"
"7127","ENSG00000106723","NotSig","NM_006717"
"7128","ENSG00000169710","NotSig","NM_004104"
"7129","ENSG00000135093","NotSig","NM_001301175"
"7130","ENSG00000275730","NotSig","NM_001081438"
"7131","ENSG00000163950","NotSig","NM_001306074"
"7132","ENSG00000262473","NotSig","NM_000819"
"7133","ENSG00000156738","NotSig","NM_021950"
"7134","ENSG00000198561","NotSig","NM_001085458"
"7135","ENSG00000173226","NotSig","NM_001023570"
"7136","ENSG00000136261","NotSig","NM_001159767"
"7137","ENSG00000254469","NotSig","NM_001375847"
"7138","ENSG00000186918","NotSig","NM_018660"
"7139","ENSG00000137275","NotSig","NM_001317061"
"7140","ENSG00000132010","NotSig","NM_001203250"
"7141","ENSG00000140993","NotSig","NM_033208"
"7142","ENSG00000078699","NotSig","NM_001032999"
"7143","ENSG00000144749","NotSig","NM_001377344"
"7144","ENSG00000135749","NotSig","NM_001328607"
"7145","ENSG00000115421","NotSig","NM_022894"
"7146","ENSG00000186532","NotSig","NM_052928"
"7147","ENSG00000010292","NotSig","NM_014865"
"7148","ENSG00000242616","NotSig","NM_001017998"
"7149","ENSG00000150938","NotSig","NM_016441"
"7150","ENSG00000173402","NotSig","NM_001165928"
"7151","ENSG00000176401","NotSig","NM_152361"
"7152","ENSG00000168876","NotSig","NM_017704"
"7153","ENSG00000075711","NotSig","NM_001098424"
"7154","ENSG00000240682","NotSig","NM_001199469"
"7155","ENSG00000123154","NotSig","NM_001099737"
"7156","ENSG00000147601","NotSig","NM_001410928"
"7157","ENSG00000172345","NotSig","NM_030574"
"7158","ENSG00000169093","NotSig","NM_001173473"
"7159","ENSG00000124217","NotSig","NM_014484"
"7160","ENSG00000162994","NotSig","NM_001135598"
"7161","ENSG00000272325","NotSig","NM_006703"
"7162","ENSG00000168264","NotSig","NM_001077397"
"7163","ENSG00000142541","NotSig","NM_001270491"
"7164","ENSG00000276657","NotSig","NM_001329866"
"7165","ENSG00000170638","NotSig","NM_001320484"
"7166","ENSG00000158792","NotSig","NM_152339"
"7167","ENSG00000198517","NotSig","NM_002360"
"7168","ENSG00000160209","NotSig","NM_001331030"
"7169","ENSG00000123473","NotSig","NM_001048166"
"7170","ENSG00000086544","NotSig","NM_001411098"
"7171","ENSG00000226060","NotSig","NM_001242783"
"7172","ENSG00000164430","NotSig","NM_001410911"
"7173","ENSG00000017260","NotSig","NM_001001485"
"7174","ENSG00000123552","NotSig","NM_001080481"
"7175","ENSG00000163918","NotSig","NM_002916"
"7176","ENSG00000132305","NotSig","NM_001100169"
"7177","ENSG00000179981","NotSig","NM_001308210"
"7178","ENSG00000197429","NotSig","NM_001145349"
"7179","ENSG00000105287","NotSig","NM_001079880"
"7180","ENSG00000142208","NotSig","NM_001014431"
"7181","ENSG00000112592","NotSig","NM_001172085"
"7182","ENSG00000154642","NotSig","NM_001100420"
"7183","ENSG00000136319","NotSig","NM_138376"
"7184","ENSG00000114166","NotSig","NM_003884"
"7185","ENSG00000066697","NotSig","NM_001198805"
"7186","ENSG00000166225","NotSig","NM_001042555"
"7187","ENSG00000197142","NotSig","NM_001387037"
"7188","ENSG00000185838","NotSig","NM_053004"
"7189","ENSG00000132646","NotSig","NM_002592"
"7190","ENSG00000023516","NotSig","NM_016248"
"7191","ENSG00000171150","NotSig","NM_014011"
"7192","ENSG00000137288","NotSig","NM_032340"
"7193","ENSG00000203326","NotSig","NM_001348156"
"7194","ENSG00000128585","NotSig","NM_001145354"
"7195","ENSG00000106367","NotSig","NM_001283"
"7196","ENSG00000267796","NotSig","NM_001369780"
"7197","ENSG00000144228","NotSig","NM_001001664"
"7198","ENSG00000091039","NotSig","NM_001003712"
"7199","ENSG00000107874","NotSig","NM_024040"
"7200","ENSG00000198689","NotSig","NM_001042537"
"7201","ENSG00000124357","NotSig","NM_001330425"
"7202","ENSG00000180979","NotSig","NM_153260"
"7203","ENSG00000256683","NotSig","NM_021632"
"7204","ENSG00000167508","NotSig","NM_002461"
"7205","ENSG00000172780","NotSig","NM_001204883"
"7206","ENSG00000130559","NotSig","NM_001411031"
"7207","ENSG00000138380","NotSig","NM_001104586"
"7208","ENSG00000116903","NotSig","NM_175876"
"7209","ENSG00000151287","NotSig","NM_001286775"
"7210","ENSG00000166012","NotSig","NM_024116"
"7211","ENSG00000062650","NotSig","NM_001318328"
"7212","ENSG00000088035","NotSig","NM_013339"
"7213","ENSG00000262795","NotSig","NM_001329128"
"7214","ENSG00000134758","NotSig","NM_001191324"
"7215","ENSG00000169715","NotSig","NM_001363555"
"7216","ENSG00000127663","NotSig","NM_001370093"
"7217","ENSG00000085514","NotSig","NM_013439"
"7218","ENSG00000119771","NotSig","NM_025067"
"7219","ENSG00000173503","NotSig","NM_000595"
"7220","ENSG00000085377","NotSig","NM_002726"
"7221","ENSG00000270757","NotSig","NM_001202485"
"7222","ENSG00000227739","NotSig","NM_001293212"
"7223","ENSG00000145723","NotSig","NM_001317954"
"7224","ENSG00000178562","NotSig","NM_001243077"
"7225","ENSG00000187231","NotSig","NM_178123"
"7226","ENSG00000139746","NotSig","NM_001286631"
"7227","ENSG00000196275","NotSig","NM_001281447"
"7228","ENSG00000113966","NotSig","NM_001278293"
"7229","ENSG00000135736","NotSig","NM_033212"
"7230","ENSG00000198783","NotSig","NM_052857"
"7231","ENSG00000066654","NotSig","NM_001304550"
"7232","ENSG00000142544","NotSig","NM_145232"
"7233","ENSG00000103653","NotSig","NM_001127190"
"7234","ENSG00000131389","NotSig","NM_001134367"
"7235","ENSG00000272333","NotSig","NM_014727"
"7236","ENSG00000160695","NotSig","NM_001290185"
"7237","ENSG00000274305","NotSig","NM_001375638"
"7238","ENSG00000031823","NotSig","NM_001300865"
"7239","ENSG00000196511","NotSig","NM_001042482"
"7240","ENSG00000197713","NotSig","NM_001278282"
"7241","ENSG00000204574","NotSig","NM_001025091"
"7242","ENSG00000228486","NotSig","NM_001351368"
"7243","ENSG00000167536","NotSig","NM_144683"
"7244","ENSG00000222011","NotSig","NM_001145268"
"7245","ENSG00000107937","NotSig","NM_012341"
"7246","ENSG00000168710","NotSig","NM_001242673"
"7247","ENSG00000271601","NotSig","NM_153713"
"7248","ENSG00000104973","NotSig","NM_001378355"
"7249","ENSG00000147889","NotSig","NM_000077"
"7250","ENSG00000135905","NotSig","NM_001290263"
"7251","ENSG00000101236","NotSig","NM_001134337"
"7252","ENSG00000277292","NotSig","NM_003559"
"7253","ENSG00000262666","NotSig","NM_001267608"
"7254","ENSG00000161204","NotSig","NM_001351298"
"7255","ENSG00000108219","NotSig","NM_001128309"
"7256","ENSG00000134684","NotSig","NM_003680"
"7257","ENSG00000130717","NotSig","NM_001135954"
"7258","ENSG00000065060","NotSig","NM_017754"
"7259","ENSG00000178467","NotSig","NM_017732"
"7260","ENSG00000166263","NotSig","NM_001398481"
"7261","ENSG00000134146","NotSig","NM_001141972"
"7262","ENSG00000186162","NotSig","NR_002786"
"7263","ENSG00000141576","NotSig","NM_001330501"
"7264","ENSG00000146282","NotSig","NM_001318785"
"7265","ENSG00000182831","NotSig","NM_014117"
"7266","ENSG00000073331","NotSig","NM_001102406"
"7267","ENSG00000119402","NotSig","NM_001375888"
"7268","ENSG00000203965","NotSig","NM_032437"
"7269","ENSG00000162174","NotSig","NM_001083926"
"7270","ENSG00000174004","NotSig","NM_198565"
"7271","ENSG00000254413","NotSig","NR_027928"
"7272","ENSG00000161671","NotSig","NM_175063"
"7273","ENSG00000139163","NotSig","NM_001039481"
"7274","ENSG00000282844","NotSig","NM_001322033"
"7275","ENSG00000099904","NotSig","NM_001185024"
"7276","ENSG00000147526","NotSig","NM_001122824"
"7277","ENSG00000070087","NotSig","NM_002628"
"7278","ENSG00000115942","NotSig","NM_006190"
"7279","ENSG00000114982","NotSig","NM_001115016"
"7280","ENSG00000139725","NotSig","NM_019034"
"7281","ENSG00000104833","NotSig","NM_001289123"
"7282","ENSG00000075975","NotSig","NM_001271707"
"7283","ENSG00000155849","NotSig","NM_001039459"
"7284","ENSG00000198945","NotSig","NM_001007102"
"7285","ENSG00000180667","NotSig","NM_001276320"
"7286","ENSG00000143578","NotSig","NM_001255978"
"7287","ENSG00000172817","NotSig","NM_001324112"
"7288","ENSG00000154957","NotSig","NM_001303281"
"7289","ENSG00000167632","NotSig","NM_001160372"
"7290","ENSG00000137876","NotSig","NM_016304"
"7291","ENSG00000185436","NotSig","NM_170743"
"7292","ENSG00000143771","NotSig","NM_001277197"
"7293","ENSG00000146587","NotSig","NM_001204456"
"7294","ENSG00000112787","NotSig","NM_001142641"
"7295","ENSG00000129317","NotSig","NM_001098614"
"7296","ENSG00000078618","NotSig","NM_001101662"
"7297","ENSG00000275824","NotSig","NM_002984"
"7298","ENSG00000167548","NotSig","NM_003482"
"7299","ENSG00000012779","NotSig","NM_000698"
"7300","ENSG00000101665","NotSig","NM_001190821"
"7301","ENSG00000280616","NotSig","NM_001290185"
"7302","ENSG00000197472","NotSig","NM_001204221"
"7303","ENSG00000107819","NotSig","NM_001388027"
"7304","ENSG00000188986","NotSig","NM_015456"
"7305","ENSG00000164252","NotSig","NM_013303"
"7306","ENSG00000177383","NotSig","NM_022149"
"7307","ENSG00000106100","NotSig","NM_001354849"
"7308","ENSG00000071462","NotSig","NM_001202560"
"7309","ENSG00000113971","NotSig","NM_153240"
"7310","ENSG00000108406","NotSig","NM_001166301"
"7311","ENSG00000105258","NotSig","NM_006233"
"7312","ENSG00000107566","NotSig","NM_001100626"
"7313","ENSG00000276536","NotSig","NM_001130442"
"7314","ENSG00000151881","NotSig","NM_001377394"
"7315","ENSG00000260456","NotSig","NM_001195124"
"7316","ENSG00000144747","NotSig","NM_001363879"
"7317","ENSG00000265241","NotSig","NM_005105"
"7318","ENSG00000282986","NotSig","NM_001300992"
"7319","ENSG00000134490","NotSig","NM_001318834"
"7320","ENSG00000135164","NotSig","NM_001142326"
"7321","ENSG00000173846","NotSig","NM_004073"
"7322","ENSG00000164576","NotSig","NM_001131062"
"7323","ENSG00000139531","NotSig","NM_000456"
"7324","ENSG00000236353","NotSig","NM_002586"
"7325","ENSG00000177943","NotSig","NM_206920"
"7326","ENSG00000165304","NotSig","NM_001256685"
"7327","ENSG00000135426","NotSig","NM_001098815"
"7328","ENSG00000110583","NotSig","NM_001300800"
"7329","ENSG00000134905","NotSig","NM_001352252"
"7330","ENSG00000197081","NotSig","NM_000876"
"7331","ENSG00000115289","NotSig","NM_032673"
"7332","ENSG00000166508","NotSig","NM_001278595"
"7333","ENSG00000122971","NotSig","NM_000017"
"7334","ENSG00000148090","NotSig","NM_001306190"
"7335","ENSG00000177034","NotSig","NM_001010891"
"7336","ENSG00000180822","NotSig","NM_001128591"
"7337","ENSG00000080824","NotSig","NM_001017963"
"7338","ENSG00000135930","NotSig","NM_001276336"
"7339","ENSG00000121281","NotSig","NM_001114"
"7340","ENSG00000177853","NotSig","NM_001278524"
"7341","ENSG00000130309","NotSig","NM_024656"
"7342","ENSG00000244274","NotSig","NM_001048221"
"7343","ENSG00000166886","NotSig","NM_001330305"
"7344","ENSG00000120675","NotSig","NM_013238"
"7345","ENSG00000106628","NotSig","NM_001127218"
"7346","ENSG00000120159","NotSig","NM_001167575"
"7347","ENSG00000179889","NotSig","NM_001285444"
"7348","ENSG00000240053","NotSig","NM_021221"
"7349","ENSG00000115520","NotSig","NM_001320818"
"7350","ENSG00000281540","NotSig","NM_001136204"
"7351","ENSG00000136811","NotSig","NM_001242352"
"7352","ENSG00000184293","NotSig","NM_001253750"
"7353","ENSG00000110619","NotSig","NM_001014437"
"7354","ENSG00000171488","NotSig","NM_032270"
"7355","ENSG00000113269","NotSig","NM_001280801"
